id,date,words
48,2015.06.11,"安井,建築,設計,事務所,BIM,建物,管理,業務,適用,FM,サービス,提供,日本,BIMFM,ビジネス,ビジネス,熊本大学,大西,研究,室,開発,建築,情報,マネジメント,システム,ベース,同社,熊本大学,共同,開発,BIMFM,システム,ビル,管理,会社,導入,ビル,管理,会社,シテスム,利用,料,ビジネス,モデル,ビル,管理,会社,BIM,データ,活用,FM,サービス,建築,主,FM,サービス,必要,データ,構築,システム,整備,子会社,安井,ファシリティーズ,担当,BIMFM,システム,たび,同社,設計,加賀電子,本社,ビル,ALSOK,適用,ALSOK,1,年間,実証,実験,建物,保全,修繕,更新,コスト,10,％～,20,％,程度,確認,"
49,2015.06.11,"国土,交通省,6,月,10,日,平成,27,年,4,月,分,建設,工事,受注,動態,統計,調査,公表,国土,交通省,総合,政策,局,発表,資料,平成,27,年,4,月,分,建設,工事,受注,総額,5,兆,8,,,394,億,円,比,3,.,0,％,増加,7,連続,増加,受注,者,別,請受注,高,3,兆,9,,,465,億,円,比,0,.,9,%,減,7,減少,下請,受注,高,1,兆,8,,,930,億,円,12,.,1,%,増,5,増加,請受注,高,うち,公共,機関,受注,高,8,,,142,億,円,比,39,.,2,%,減,民間,等,受注,高,3,兆,1,,,323,億,円,18,.,5,%,増加,工事,種類,別,建築,工事,2,兆,6,,,348,億,円,比,20,.,0,%,増,7,連続,増加,土木,工事,9,,,439,億,円,34,.,9,%,減,2,連続,減少,機械,装置,等,工事,3,,,678,億,円,9,.,0,%,増,前月,減少,増加,"
50,2015.06.15,"一般,社団,法人,日本,建築,学会,情報,システム,技術,委員,会,38,回,情報,･,システム,･,利用,･,技術,シンポジウム,12,月,10,日,～,12,月,11,日,開催,論文,報告,応募,要領,公開,シンポジウム,今年度,38,回,毎年,12,月,建築,会館,開催,委員,会,建築,情報,システム,技術,調査,研究,コンピュータ,有効,利用,普及,建築,界,発展,向上,寄与,目的,委員,会,情報,化,時代,建築,都市,社会,ビジョン,建築,生産,流通,システム,情報,化,技術,設計,コミュニケーション,高度,化,技術,建築,分野,情報,解析,理論,応用,調査,研究,現在,募集,論文,報告,2,カテゴリー,募集,分野,情報,基礎,理論,システム,技術,建築,分野,情報,システム,応用,技術,"
51,2015.06.15,"Archi,Future,実行,委員,会,Archi,Future,2015,10,月,23,日,(,金,),東京,有明,TFT,ホール,開催,決定,今回,開催,8,回,イベント,建築,分野,コンピュテーション,活用,中心,注目,最新,動向,最新,ソリューション,紹介,催し,講演,会,セミナー,展示,会,構成,現在,イベント,協賛,企業,募集,中,申込,締切,日,7,月,31,日,(,金,),イベント,協賛,問い合わせ,申し込み,先,次,とおり,Archi,Future,運営,事務,局,プロ,プラン,内,TEL,:,0353183918,Email,:,info,2015,@,archifuture,.,jp,"
52,2015.06.22,"MetaMoJi,同社,製品,技術,ベース,GEMBA,(,ゲンバ,),アプリ,基盤,開発,現場,向け,業務,ソリューション,1,弾,iPad,用,デジタル,野,帳,eYACHO,(,イー・ヤチョウ,),大林組,共同,開発,製品,7,月,提供,開始,予定,製品,大林組,建設,業界,知見,テンプレートアイテムタグ,従来,野,帳,さ,まま,デジタル,特性,管理,機能,大幅,向上,大林組,2012,年,社内,iPad,導入,開始,現在,使用,iPad,同社,共同,開発,大林組,文書,作成,省力,化,情報,検索,効率,化,生産,性,向上,施工,管理,ツール,iPad,一元化,現場,ワーク,スタイル,実現,現場,製品,先行,利用,開始,"
53,2015.06.23,"国土,交通省,関東,地方,整備,局,3,件,目,BIM,導入,プロジェクト,注目,土浦,労働,総合,庁舎,外,15,設計,業務,委託,先,梓,設計,決定,公募,型,プロポーザル,方式,案件,設計,事務所,5,社,技術,提案,書,提出,総合,評価,型,評価,梓,設計,点数,委託,先,特定,関東,地方,整備,局,BIM,導入,プロジェクト,3,件,うち,同社,新宿,労働,総合,庁舎,2,件,目,受注,履行,期間,7,月,中旬,2016,年,3,月,30,日,予定,サイト,既報,とおり,今回,プロジェクト,維持,管理,必要,情報,BIM,モデル,検証,主題,そ,関東,地方,整備,局,維持,管理,情報,作成,必要,BIM,モデル,作成,基本,実施,設計,自体,BIM,化,指定,梓,設計,基本,実施,設計,BIM,実施,方針,"
54,2015.06.26,"一般,社団,法人,日本,建築,構造,技術,者,協会,(,JSCA,),今年度,JSCA,賞,発表,今年,26,回,目,賞,建築,構造,設計,監理,分野,成果,発揮,人,表彰,職能,顕在,化,技術,発展,活動,活性,化,建築,質,向上,目的,作品,実現,構造,設計,者,対象,作品,部門,作品,賞,受賞,者,ROKIGlobal,Innovation,Center,谷川,充,丈,氏,(,Arup,),ハルカス,平川,恭,章,氏,(,竹中工務店,),それぞれ,受賞,奨励,賞,東京,駅,八重洲,口,開発,グランルーフ,吉江,慶,祐,氏,(,日建,設計,),グランフロント,大阪,シップ,連絡,デッキ,嘉村,武,浩,氏,(,北海道,日建,設計,),2,名,受賞,新人,賞,羽田,クロノゲート,地域,貢献,エリア,和,里,施設,群,福島,孝志,氏,(,日建,設計,),"
55,2015.06.29,"竹中工務店,1983,年,竣工,大手,センター,ビル,(,東京,),管理,クラ,ウド,活用,ビルコミュニケーションシステム,(,以下,ビルコミ,),導入,入居,者,向け,サービス,提供,開始,従来,ビル,管理,システム,建物,ごと,構築,空調,照明,セキュリティ,防災,システム,個別,構築,運用,最新,ビル,管理,システム,更新,システム,機能,連携,確保,多大,手間,コスト,必要,ビルコミ,ビル,システム,クラウドサーバー,接続,それら,統合,管理,システム,柔軟,機能,追加,更新,可能,そ,継続,的,機能,更新,サービス,拡張,リーズナブル,新鋭,ビル,管理,システム,ビル,リニューアル,可能,今後,同社,ビル,管理,データ,効率,的,利,活用,ビルコミ,普及,サステナブル,スマート,コミュニティ,実現,貢献,"
56,2015.07.02,"総合,オンライン,ストア,Amazon,.,co,.,jp,(,以下,Amazon,),リフォーム,商品,サービス,リフォームストア,6,月,30,日,開設,ストア,昨今,リフォーム,希望,ユーザー,増加,傾向,積水ハウス,グループ,大和,ハウスリフォームダスキン,3,社,商品,提供,もと,実現,工事,費,パッケージ,化,価格,一目,提示,特徴,ストア,ユーザー,リフォーム,部位,商品,注文,施工,会社,注文,者,自宅,現場,調査,工事,内容,説明,実施,ユーザー,工事,内容,金額,納得,契約,Amazon,今後,ストア,取り扱い,商品,サービス,拡大,予定,ユーザー,住環境,全般,快適,暮らし,提案,方針,建築,請負,ネット,販売,常識,今後,注目,"
57,2015.07.06,"フジ,住宅,ソフトバンクロボティクス,6,月,20,日,販売,開始,話題,パーソナル,ロボット,Pepper,1,,,000,台,うち,複数,台,確保,同社,住宅,事業,導入,決定,同社,Pepper,営業,接客,現場,建築,設計,士,自由,設計,面談,活用,はじめ,住宅,選択,時,顧客,Pepper,対話,ニーズ,住宅,提案,活用,可能,性,検討,同社,事務所,住宅,販売,センター,受付,対応,コンシェルジュ,活用,同社,展開,サービス,付き,高齢,者,向け,住宅,入居,者,話し相手,利用,検討,同社,今後,Pepper,利用,可能,多く,アプリケーション,開発,活用,範囲,拡大,同社,グループ,さまざま,事業,分野,活用,よう,研究,方針,世界,AI,(,人工,知能,),ロボット,利用,建築,業界,建設,現場,活用,今後,数,年間,よう,広がり,期待,"
58,2015.07.13,"国土,交通省,7,月,10,日,平成,27,年,5,月,分,建設,工事,受注,動態,統計,調査,公表,国土,交通省,総合,政策,局,発表,資料,平成,27,年,5,月,分,建設,工事,受注,総額,5,兆,7,,,382,億,円,比,1,.,1,％,増加,8,連続,増加,受注,者,別,請受注,高,3,兆,7,,,317,億,円,比,2,.,8,%,減,2,連続,減少,下請,受注,高,2,兆,65,億,円,9,.,5,%,増,2,連続,増加,請受注,高,うち,公共,機関,受注,高,8,,,283,億,円,比,27,.,9,%,減,民間,等,受注,高,2,兆,9,,,035,億,円,7,.,8,%,増加,工事,種類,別,建築,工事,2,兆,4,,,743,億,円,比,2,.,8,%,増,8,連続,増加,土木,工事,8,,,414,億,円,17,.,0,%,減,3,連続,減少,機械,装置,等,工事,4,,,161,億,円,0,.,7,%,減,前月,増加,減少,"
59,2015.07.15,"一般,財団,法人,建設,業,振興,基金,運営,CINETConstruction,Industry,NETwork,:,建設,産業,ネットワーク,企業,識別,コード,取得,企業,数,1,万,社,発表,CINET,建設,業界,企業,間,電子,商,取引,仕組み,建設,生産,企業,間,商,取引,見積,依頼,商談,段階,注文,請求,決済,いくつ,段階,そ,都度,伝票,情報,取り,CINET,ら,情報,電子,的,交換,業界,標準,企業,CINET,対応,システム,導入,さまざま,取引,先,電子,商,取引,可能,CINET,利用,企業,識別,コード,電子,証明,書,取得,必要,大手,ゼネコン,中心,15,年,前,普及,企業,識別,コード,取得,企業,数,1,万,社,"
60,2015.07.17,"一般,社団,法人,建築,設備,綜合,協会,建築,設備,綜合,ゼミナール,建設,産業,革命,BIM,最前線,そ,実例,課題,8,月,24,日,(,月,),開催,BIM,施工,現場,実用,的,使用,施工,時,出来高,管理,FM,活用,模索,建築,設備,分野,多く,関係,者,業務,改革,切り札,BIM,国内外,BIM,最新,具体,的,実例,紹介,内容,サイト,コラム,執筆,中,志手,一哉,氏,(,芝浦工業大学,),BIM,建築,生産,変化,可能,性,テーマ,基調,講演,5,事例,紹介,パネル,ディスカッション,構成,会場,東京ガス,本社,受講,料,会員,12,,,000,円,一般,15,,,000,円,定員,200,名,申込,フォーム,事前,申し込み,必要,上記,セミナー,申し込み,建築,設備,綜合,協会,Web,サイト,"
61,2015.07.21,"一般,社団,法人,日本,建築,学会,建築,社会,システム,委員,会,31,回,建築,生産,シンポジウム,7,月,30,日,(,木,)～,7,月,31,日,(,金,),開催,シンポジウム,建築,生産,広範囲,領域,最先端,現状,分析,将来,展望,成果,発表,プログラム,嘉納,成男,氏,(,早稲田大学,),マネジメント,施工,技術,試み,特別,講演,ほか,建築,産業,論,建築,技術,論,海外,国際,間,比較,テーマ,発表,構成,会場,建築会館ホール,参加,費,会員,6,,,000,円,会員,外,8,,,000,円,学生,3,,,000,円,(,いずれ,資料,代,),定員,110,名,申込,フォーム,事前,申し込み,必要,上記,シンポジウム,申し込み,方法,日本,建築,学会,Web,サイト,掲載,"
62,2015.07.23,"日本,気象,気象,予測,防災,関連,情報,メール,機能,集約,クラ,ウド,型,気象,情報,サービス,お天気,クラ,ウド,国土,交通省,NETIS,(,技術,情報,提供,システム,),推奨,技術,登録,発表,NETIS,国土,交通省,運用,技術,情報,共有,提供,データベース,民間,事業,者,開発,有用,技術,公共,工事,積極,的,活用,システム,お天気,クラ,ウド,10,日,先,気象,予報,入手,Google,マップ,予報,監視,地点,自由,登録,可能,ゲリラ,豪雨,強風,落雷,対策,屋外,作業,現場,気象,防災,情報,現場,担当,者,メール,Web,利用,即座,取得,クラ,ウド,型,気象,情報,サービス,サービス,基本,使用,料,1,現場,メール,機能,10,件,月額,7,,,000,円,(,税,抜,),スマートフォンタブレット,利用,可能,"
63,2015.07.24,"大成建設,ICT,活用,施工,システム,3,D,モデル,統合,独自,CIM,システム,TCIM,®,構築,今年度,土木,工事,作業,所,導入,開始,発表,TCIM,®,現地,計測,記録,データ,作業,状況,管理,さまざま,施工,システム,施工,管理,品質,管理,現地,作業,安全,管理,統一,仕事,流れ,統合,しら,施工,情報,3,D,モデル,集積,一元,管理,システム,ダム,トンネル,構造,物,特,化,専門,工,種,コンクリート,工,工事,共通,工,種,相互,関連,体系,化,CIM,システム,構成,3,D,モデル,施工,情報,取り出し,口,活用,同社,今年度,国内,32,ヵ所,土木,工事,作業,所,導入,予定,2016,年度,全国,土木,工事,作業,所,半数,2017,年度,以降,作業,所,展開,方針,"
64,2015.07.28,"一般,社団,法人,日本,建設,業,連合,会,今年度,BCS,賞,発表,今年,56,回,目,賞,優秀,建築,物,デザイン,施工,技術,重要,建築,主,設計,者,施工,者,三,者,理解,協力,必要,建築,業,協会,初代,理事,長竹,中藤,右,衛門,氏,発意,1960,年,創設,今年度,全国,応募,作品,62,件,中,次,14,作品,(,うち,特別,賞,1,作品,),受賞,ROKI,Global,Innovation,Center,－,ROGIC,－,Junko,Fukutake,Hall,鈴木,大拙,館,あと,保育園,ハルカス,JP,タワー,静岡,市,清水,文化,会館,マリナート,大阪,木材,仲買,会館,北九州,市立,戸畑,図書館,サイエンス,ヒルズ,こま,資生堂,銀座,ビルダイビル,本館,中之島,四季,丘,明治大学,創立,130,周年,記念,和泉,図書館,上州富岡,駅,(,特別,賞,),"
65,2015.07.28,"一般,社団,法人,日本,建設,業,連合,会,(,以下,日建,連,),今年度,BCS,賞,発表,今年,56,回,目,賞,全国,62,件,応募,ROKI,Global,Innovation,Center,－,ROGIC,－,Junko,Fukutake,Hall,鈴木,大拙,館,あと,保育園,ハルカス,静岡,市,清水,文化,会館,マリナート,JP,タワー,14,作品,(,うち,特別,賞,1,作品,),受賞,受賞,作品,複合,施設,事務所,博物館,劇場,ホール,図書館,保育園,駅舎,多彩,用途,作品,日建,連,受賞,作品,デザイン,機能,周辺,環境,街,並み,配慮,地域,融合,試み,チャレンジ,点,BCS,賞,趣旨,建築,作品,評価,賞,14,作品,名,情報,団体,トレンド,紹介,"
58,2015.07.13,"国土,交通省,7,月,10,日,平成,27,年,5,月,分,建設,工事,受注,動態,統計,調査,公表,国土,交通省,総合,政策,局,発表,資料,平成,27,年,5,月,分,建設,工事,受注,総額,5,兆,7,,,382,億,円,比,1,.,1,％,増加,8,連続,増加,受注,者,別,請受注,高,3,兆,7,,,317,億,円,比,2,.,8,%,減,2,連続,減少,下請,受注,高,2,兆,65,億,円,9,.,5,%,増,2,連続,増加,請受注,高,うち,公共,機関,受注,高,8,,,283,億,円,比,27,.,9,%,減,民間,等,受注,高,2,兆,9,,,035,億,円,7,.,8,%,増加,工事,種類,別,建築,工事,2,兆,4,,,743,億,円,比,2,.,8,%,増,8,連続,増加,土木,工事,8,,,414,億,円,17,.,0,%,減,3,連続,減少,機械,装置,等,工事,4,,,161,億,円,0,.,7,%,減,前月,増加,減少,"
59,2015.07.15,"一般,財団,法人,建設,業,振興,基金,運営,CINETConstruction,Industry,NETwork,:,建設,産業,ネットワーク,企業,識別,コード,取得,企業,数,1,万,社,発表,CINET,建設,業界,企業,間,電子,商,取引,仕組み,建設,生産,企業,間,商,取引,見積,依頼,商談,段階,注文,請求,決済,いくつ,段階,そ,都度,伝票,情報,取り,CINET,ら,情報,電子,的,交換,業界,標準,企業,CINET,対応,システム,導入,さまざま,取引,先,電子,商,取引,可能,CINET,利用,企業,識別,コード,電子,証明,書,取得,必要,大手,ゼネコン,中心,15,年,前,普及,企業,識別,コード,取得,企業,数,1,万,社,"
